NU_ANO;CO_UF_RESIDENCIA;CO_MUNICIPIO_RESIDENCIA;NU_INSCRICAO;SG_UF_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESCOLA;IN_DEFICIENCIA_FISICA;IN_BAIXA_VISAO;IN_DEFICIENCIA_AUDITIVA;IN_CADEIRA_CANHOTO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_REDACAO;NOTA_MEDIA;Total Number of Sampling Units;Allocation Proportion;Sample Size;Actual Proportion of Total Sample Size;Probability of Selection;Sampling Weight
2015;11;1100205;150000855416;RO;Porto Velho;33;M;2;0;0;0;0;454.3;536.5;463.1;416.1;1;1;480;470;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000860496;RO;Porto Velho;18;F;2;0;0;0;0;495.9;539.5;480.2;429.6;1;1;580;505.04;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000869096;RO;Porto Velho;38;M;1;0;0;0;0;465.8;609.9;521.6;497.8;0;1;640;547.02;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000869112;RO;Porto Velho;20;F;1;0;0;0;0;404.9;552.1;481.9;413.5;1;1;380;446.48;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000872041;RO;Porto Velho;17;F;2;0;0;0;0;597.7;642.3;597.7;662.2;0;1;580;615.98;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000874206;RO;Porto Velho;17;F;2;0;0;0;0;444.2;477.6;379.5;3.61;1;1;400;340.982;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000874699;RO;Porto Velho;25;F;1;0;0;0;0;504.5;621.4;4.8;375.4;1;1;580;417.22;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000874996;RO;Porto Velho;18;F;3;0;0;0;0;424.3;612.7;577.1;463.3;0;1;660;547.48;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000875819;RO;Porto Velho;24;F;2;0;0;0;0;4.22;469.2;513.5;369.6;1;1;540;379.304;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000883460;RO;Porto Velho;17;F;2;0;0;0;0;533.2;664.3;611.6;589.7;0;1;580;595.76;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000885794;RO;Porto Velho;19;F;2;0;0;0;0;472.5;643.2;583.4;489.2;0;1;860;609.66;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000895260;RO;Porto Velho;18;F;2;0;0;0;0;534.1;636.1;590.9;347.3;0;1;780;577.68;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000896594;RO;Porto Velho;21;F;1;0;0;0;0;4.92;539.4;547.7;449.6;1;1;640;436.324;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000904505;RO;Porto Velho;22;F;1;0;0;0;0;463.4;575.8;4.59;334.8;1;1;560;387.718;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000905932;RO;Porto Velho;19;F;1;0;0;0;0;376.6;528.6;464.9;399.5;1;1;480;449.92;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000924468;RO;Porto Velho;19;F;1;0;0;0;0;527.6;587.9;530.4;491.9;1;1;660;559.56;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000929936;RO;Porto Velho;41;F;1;0;0;0;0;543.9;6.75;583.5;494.9;0;1;660;457.81;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000944220;RO;Porto Velho;17;F;2;0;0;0;0;579.3;666.6;586.2;677.7;1;1;800;661.96;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000944292;RO;Porto Velho;35;M;1;0;0;0;0;501.4;578.8;444.6;317.3;1;1;400;448.42;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000951824;RO;Porto Velho;23;F;1;0;0;0;0;408.9;491.8;503.6;415.2;1;1;560;475.9;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000963165;RO;Porto Velho;18;F;1;0;0;0;0;480.8;597.2;470.3;5.82;0;1;680;446.824;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000963300;RO;Porto Velho;18;F;2;0;0;0;0;458.1;621.1;555.2;429.2;1;1;600;532.72;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000969690;RO;Porto Velho;30;F;1;0;0;0;0;480.4;464.6;422.7;394.5;1;1;320;416.44;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000976494;RO;Porto Velho;18;M;1;0;0;0;0;5.24;612.5;5.41;337.7;0;1;580;308.17;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000980086;RO;Porto Velho;29;F;1;0;0;0;0;441.4;464.9;397.7;410.8;0;1;540;450.96;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000983700;RO;Porto Velho;18;M;1;0;0;0;0;471.3;572.3;557.2;427.1;1;1;500;505.58;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150000989499;RO;Porto Velho;30;M;1;0;0;0;0;580.9;642.3;562.6;549.9;1;1;620;591.14;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001002884;RO;Porto Velho;30;M;1;0;0;0;0;515.4;560.3;539.8;493.2;1;1;440;509.74;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001008805;RO;Porto Velho;26;F;1;0;0;0;0;4.43;578.3;5.42;515.8;1;1;340;288.79;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001010971;RO;Porto Velho;18;M;1;0;0;0;0;4.99;576.5;553.1;550.9;1;1;380;413.098;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001012918;RO;Porto Velho;19;F;2;0;0;0;0;4.66;495.8;504.8;342.9;0;1;660;401.632;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001023605;RO;Porto Velho;22;M;1;0;0;0;0;436.5;552.9;474.1;323.7;1;1;440;445.44;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001023776;RO;Porto Velho;35;M;1;0;0;0;0;578.3;603.8;546.7;466.8;1;1;560;551.12;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001024069;RO;Porto Velho;21;M;1;0;0;0;0;413.7;541.2;493.7;417.4;1;1;560;485.2;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001027545;RO;Porto Velho;20;F;3;0;0;1;0;365.6;380.8;401.9;399.9;0;1;333;376.24;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001027777;RO;Porto Velho;20;F;1;0;0;0;0;479.8;601.7;545.7;393.2;1;1;560;516.08;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001032311;RO;Porto Velho;18;F;3;0;0;0;0;495.5;607.5;547.3;375.7;1;1;760;557.2;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001035608;RO;Porto Velho;18;F;1;0;0;0;0;439.4;488.4;458.1;487.8;1;1;520;478.74;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001047502;RO;Porto Velho;18;M;2;0;0;0;0;536.4;566.1;397.4;512.6;1;1;500;502.5;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001049464;RO;Porto Velho;21;F;1;0;0;0;0;554.5;6.07;557.8;571.3;1;1;680;473.934;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001054628;RO;Porto Velho;19;M;1;0;0;0;0;516.3;569.2;429.2;493.8;1;1;540;509.7;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001058056;RO;Porto Velho;25;F;1;0;0;0;0;536.3;464.1;384.9;369.1;1;1;340;418.88;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001060223;RO;Porto Velho;17;M;2;0;0;0;0;471.2;543.8;538.3;441.7;1;1;560;511;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001061596;RO;Porto Velho;17;M;3;0;0;0;0;572.9;571.5;533.6;468.1;0;1;540;537.22;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001066124;RO;Porto Velho;17;F;3;0;0;0;0;648.2;646.6;602.6;752.5;0;1;940;717.98;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001069450;RO;Porto Velho;18;M;1;0;0;0;0;386.3;371.7;343.2;384.9;1;1;320;361.22;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001075963;RO;Porto Velho;17;F;3;0;0;0;0;5.99;595.8;582.5;604.9;1;1;780;513.838;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001102280;RO;Porto Velho;17;F;2;0;0;0;0;4.24;498.2;537.2;4.91;0;1;520;312.91;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001103079;RO;Porto Velho;21;M;1;0;0;0;0;450.1;481.4;463.1;4.03;1;1;480;375.726;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001105756;RO;Porto Velho;18;F;2;0;0;0;0;480.9;555.1;527.5;466.1;0;1;600;525.92;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001108578;RO;Porto Velho;25;M;1;0;0;0;0;420.4;451.4;518.9;433.4;1;1;240;412.82;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001125027;RO;Porto Velho;30;F;2;0;0;0;0;409.4;552.5;474.7;405.5;1;1;360;440.42;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001141033;RO;Porto Velho;18;F;2;0;0;0;0;558.8;528.5;512.5;490.9;0;1;540;526.14;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001142571;RO;Porto Velho;21;M;2;0;0;0;0;451.4;5.08;447.4;445.2;1;1;360;341.816;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001143385;RO;Porto Velho;34;F;1;0;0;0;0;465.8;516.2;430.7;360.3;1;1;620;478.6;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001151646;RO;Porto Velho;23;F;1;0;0;0;0;416.5;523.8;507.8;387.7;1;1;360;439.16;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001151732;RO;Porto Velho;29;M;1;0;0;0;0;540.9;645.6;611.2;510.5;1;1;560;573.64;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001158116;RO;Porto Velho;24;F;1;0;0;0;0;540.7;489.4;506.2;466.3;1;1;540;508.52;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001166815;RO;Porto Velho;47;M;1;0;0;0;0;5.32;567.1;483.9;383.1;0;1;600;407.884;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001175897;RO;Porto Velho;19;F;1;0;0;0;0;448.9;503.7;476.2;441.7;1;1;600;494.1;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001177174;RO;Porto Velho;14;F;1;0;0;0;0;389.8;482.4;4.27;480.1;0;1;580;387.314;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001179152;RO;Porto Velho;23;M;1;0;0;0;0;455.8;544.6;390.9;3.26;1;1;440;366.912;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001179397;RO;Porto Velho;28;F;1;0;0;0;0;518.9;659.3;546.9;4.02;1;1;480;441.824;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001179431;RO;Porto Velho;20;F;2;0;0;0;0;382.8;3.86;445.1;426.3;0;1;320;315.612;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001183395;RO;Porto Velho;19;F;1;0;0;0;0;459.7;569.1;524.7;444.3;1;1;440;487.56;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001184055;RO;Porto Velho;35;F;1;0;0;0;0;415.1;551.9;4.63;617.8;1;1;460;409.886;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001186134;RO;Porto Velho;38;F;1;0;0;0;0;497.4;604.2;578.9;447.2;1;1;740;573.54;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001186720;RO;Porto Velho;17;F;2;0;0;0;0;431.9;508.6;496.7;441.5;1;1;560;487.74;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001188635;RO;Porto Velho;20;F;1;0;0;0;0;487.7;460.6;519.4;359.8;1;1;640;493.5;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001189398;RO;Porto Velho;20;F;1;0;0;0;0;436.5;432.8;367.8;395.1;1;1;540;434.44;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001193196;RO;Porto Velho;18;M;2;0;0;0;0;378.6;518.8;476.3;456.9;0;1;540;474.12;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001211113;RO;Porto Velho;36;M;1;0;0;0;0;349.6;5.44;509.5;320.7;1;1;540;345.048;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001211198;RO;Porto Velho;18;M;2;0;0;0;0;527.9;602.3;472.5;473.6;1;1;500;515.26;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001211978;RO;Porto Velho;18;F;3;0;0;0;0;598.7;647.6;477.7;701.6;0;1;640;613.12;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001212042;RO;Porto Velho;37;M;1;0;0;0;0;498.8;5.42;563.1;448.8;1;1;580;419.224;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001212988;RO;Porto Velho;21;M;1;0;0;0;0;520.9;593.2;5.22;413.2;0;1;580;422.504;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001213949;RO;Porto Velho;17;F;2;0;0;0;0;448.4;6.22;573.5;534.1;1;1;800;472.444;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001218712;RO;Porto Velho;21;M;1;0;0;0;0;437.8;572.6;446.6;394.3;1;1;400;450.26;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001225010;RO;Porto Velho;24;M;1;0;0;0;0;406.9;551.4;509.2;442.9;1;1;420;466.08;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001230942;RO;Porto Velho;18;F;1;0;0;0;0;441.2;432.8;432.1;359.9;1;1;540;441.2;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001231935;RO;Porto Velho;38;F;1;0;0;0;0;393.7;546.9;4.42;339.1;1;1;560;368.824;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001233903;RO;Porto Velho;22;F;1;0;0;0;0;554.6;553.5;508.9;417.5;0;1;540;514.9;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001234180;RO;Porto Velho;43;F;1;0;0;0;0;476.2;537.7;480.3;345.7;1;1;640;495.98;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001237311;RO;Porto Velho;37;F;1;0;0;0;0;517.4;581.2;536.6;425.3;1;1;560;524.1;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001241529;RO;Porto Velho;22;M;2;0;0;0;0;476.1;507.5;472.5;386.3;1;1;400;448.48;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001244953;RO;Porto Velho;17;F;2;0;0;0;0;4.07;566.8;451.1;481.6;1;1;440;388.714;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001262047;RO;Porto Velho;17;M;2;0;0;0;0;526.4;559.5;498.2;461.7;1;1;620;533.16;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001262315;RO;Porto Velho;24;M;1;0;0;0;0;553.8;543.2;342.4;556.9;1;1;460;491.26;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001263349;RO;Porto Velho;20;F;2;0;0;0;0;437.7;480.2;465.8;365.7;1;1;420;433.88;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001263464;RO;Porto Velho;28;F;1;0;0;0;0;429.5;570.4;514.6;590.9;1;1;400;501.08;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001275302;RO;Porto Velho;17;M;2;0;0;0;0;601.1;644.7;607.8;743.9;0;1;860;691.5;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001276828;RO;Porto Velho;18;M;1;0;0;0;0;513.3;552.9;553.5;448.2;0;1;520;517.58;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001281960;RO;Porto Velho;18;F;1;0;0;0;0;674.5;699.2;600.9;773.5;0;1;920;733.62;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001282962;RO;Porto Velho;41;F;1;0;0;0;0;554.4;648.1;584.9;5.73;1;1;640;486.626;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001284058;RO;Porto Velho;18;F;2;0;0;0;0;435.4;548.7;403.6;603.6;1;1;540;506.26;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001293816;RO;Porto Velho;29;M;1;0;0;0;0;479.8;566.7;508.8;342.4;1;1;560;491.54;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001294233;RO;Porto Velho;17;M;3;0;0;0;0;600.8;684.4;532.5;630.3;1;1;640;617.6;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001295427;RO;Porto Velho;15;M;1;0;0;0;0;485.1;549.6;5.55;425.9;0;1;500;393.23;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001315433;RO;Porto Velho;19;M;2;0;0;0;0;504.5;395.9;459.6;381.7;1;1;440;436.34;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001316274;RO;Porto Velho;19;M;2;0;0;0;0;453.7;527.8;484.9;448.8;0;1;340;451.04;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001316363;RO;Porto Velho;20;M;1;0;0;0;0;451.1;552.7;541.9;346.7;0;1;660;510.48;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001317205;RO;Porto Velho;21;F;1;0;0;0;0;425.6;584.6;530.9;393.3;1;1;480;482.88;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001320533;RO;Porto Velho;18;F;3;0;0;0;0;646.3;667.8;658.1;574.7;0;1;880;685.38;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001322826;RO;Porto Velho;27;F;1;0;0;0;0;4.8;527.4;414.4;395.4;1;1;300;328.4;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001328585;RO;Porto Velho;18;F;1;0;0;0;0;469.9;620.3;531.5;431.6;1;1;560;522.66;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001336605;RO;Porto Velho;20;F;1;0;0;0;0;431.8;521.8;453.6;495.7;0;1;480;476.58;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001345108;RO;Porto Velho;18;M;2;0;0;0;0;4.54;568.3;431.2;548.4;0;1;600;430.488;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001348875;RO;Porto Velho;20;F;1;0;0;0;0;490.2;6.56;556.5;413.8;1;1;460;385.412;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001349257;RO;Porto Velho;19;M;1;0;0;0;0;474.2;559.2;5.64;390.2;0;1;720;429.848;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001349995;RO;Porto Velho;42;F;1;0;0;0;0;359.3;487.9;536.9;315.7;1;1;520;443.96;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001353639;RO;Porto Velho;30;M;1;0;0;0;0;417.7;565.3;524.3;429.3;1;1;640;515.32;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001355154;RO;Porto Velho;41;M;1;0;0;0;0;430.3;528.4;393.5;398.6;1;1;320;414.16;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001357857;RO;Porto Velho;18;M;2;0;0;0;0;480.7;612.9;554.8;444.5;0;1;560;530.58;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001357905;RO;Porto Velho;21;M;1;0;0;0;0;3.88;544.8;488.1;407.4;1;1;280;344.836;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001359495;RO;Porto Velho;18;F;1;0;0;0;0;4.89;606.8;509.7;372.5;1;1;400;378.778;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001364741;RO;Porto Velho;26;F;1;0;0;0;0;470.8;4.76;4.92;347.3;0;1;580;281.556;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001369124;RO;Porto Velho;35;F;1;0;0;0;0;398.9;533.5;442.2;440.2;1;1;660;494.96;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001370990;RO;Porto Velho;37;M;1;0;0;0;0;550.4;678.6;538.1;4.83;0;1;500;454.386;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001372100;RO;Porto Velho;34;F;1;0;0;0;0;458.7;530.6;499.7;358.6;1;1;540;477.52;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001383635;RO;Porto Velho;19;F;1;0;0;0;0;443.9;564.3;512.6;398.7;1;1;480;479.9;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001386325;RO;Porto Velho;18;F;2;0;0;0;0;533.2;538.2;504.5;417.5;1;1;440;486.68;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001391567;RO;Porto Velho;17;F;2;0;0;0;0;374.1;5.28;451.1;4.93;1;1;640;295.082;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001395048;RO;Porto Velho;19;M;1;0;0;0;0;481.2;511.7;366.9;420.4;1;1;500;456.04;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001401536;RO;Porto Velho;23;F;1;0;0;0;0;482.7;420.8;386.1;3.57;1;1;480;354.634;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001407102;RO;Porto Velho;20;F;1;0;0;0;0;498.3;597.5;5.73;502.9;1;1;820;484.886;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001413023;RO;Porto Velho;17;F;2;0;0;0;0;378.2;560.1;485.7;464.4;1;1;600;497.68;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001414582;RO;Porto Velho;23;M;1;0;0;0;0;452.6;559.3;518.5;470.4;1;1;580;516.16;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001416160;RO;Porto Velho;28;M;1;0;0;0;0;408.3;489.5;3.92;436.7;0;1;320;331.684;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001420208;RO;Porto Velho;37;F;1;0;0;0;0;404.1;612.2;499.8;386.7;1;1;500;480.56;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001421787;RO;Porto Velho;19;F;1;0;0;0;0;544.4;655.5;555.9;403.9;0;1;720;575.94;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001425888;RO;Porto Velho;34;M;1;0;0;0;0;4.44;622.5;572.6;560.2;1;1;460;443.948;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001428840;RO;Porto Velho;18;F;1;0;0;0;0;3.78;477.5;420.1;538.6;1;1;580;403.996;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001436407;RO;Porto Velho;21;F;1;0;0;0;0;544.6;6.08;528.9;374.8;0;1;600;410.876;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001447540;RO;Porto Velho;16;F;3;0;0;0;0;474.7;581.1;363.6;359.2;1;1;540;463.72;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001447611;RO;Porto Velho;18;F;2;0;0;0;0;5.01;5.77;5.36;449.7;0;1;540;201.168;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001451598;RO;Porto Velho;17;F;2;0;0;0;0;434.3;521.1;388.1;460.1;0;1;660;492.72;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001455280;RO;Porto Velho;27;F;1;0;0;0;0;384.7;492.6;469.6;404.4;1;1;540;458.26;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001463131;RO;Porto Velho;19;F;1;0;0;0;0;393.4;597.5;574.7;441.2;1;1;600;521.36;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001464724;RO;Porto Velho;32;F;1;0;0;0;0;421.8;454.2;435.5;339.9;1;1;200;370.28;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001467594;RO;Porto Velho;33;M;1;0;0;0;0;457.8;508.2;546.4;485.5;0;1;760;551.58;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001470412;RO;Porto Velho;20;M;1;0;0;0;0;520.7;616.5;562.7;564.4;0;1;600;572.86;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001477411;RO;Porto Velho;22;F;2;0;0;0;0;412.1;445.2;377.4;397.6;1;1;360;398.46;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001482224;RO;Porto Velho;17;F;2;0;0;0;0;467.2;598.2;538.4;371.6;1;1;560;507.08;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001482929;RO;Porto Velho;20;M;2;0;0;0;0;399.2;4.78;378.1;495.3;1;1;560;367.476;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001484501;RO;Porto Velho;27;F;1;0;0;0;0;505.3;682.6;582.6;5.35;1;1;800;515.17;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001484839;RO;Porto Velho;35;F;1;0;0;0;0;458.1;595.7;553.4;504.6;1;1;560;534.36;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001486544;RO;Porto Velho;17;F;3;0;0;0;0;490.4;618.7;5.72;463.2;0;1;800;475.604;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001488276;RO;Porto Velho;35;F;1;0;0;0;0;458.8;533.1;458.2;419.2;1;1;460;465.86;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001488440;RO;Porto Velho;18;F;1;0;0;0;0;350.5;553.2;4.22;416.2;1;1;640;392.824;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001491314;RO;Porto Velho;30;M;1;0;0;0;0;5.26;568.2;434.4;420.4;1;1;580;401.652;20560;0.0015351827;2056;0.0015351819;0.1;10
2015;11;1100205;150001494105;RO;Porto Velho;28;F;1;0;0;0;0;400.2;475.3;482.9;391.6;1;1;480;446;20560;0.0015351827;2056;0.0015351819;0.1;10
